id,created_at,text,user_id,user_name,user_screenname
957319670926856194,Sat Jan 27 18:29:30 +0000 2018,"Emergency meeting set on Slate Belt Animal Shelter

https://t.co/7EnQlgmxTN

Shared from my Google feed",770414186774093824,Charice Davis,cldavis865
957319220722778112,Sat Jan 27 18:27:43 +0000 2018,RT @kowit_ThaiPBS: “ยายสมปอง” ยาย”น้องมายด์” นร. รร.เรยีนาฯ จ.เชียงใหม่ ที่จมน้ำและกลายเป็นเจ้าหญิงนิทรานานกว่า 6 ปี ทุกวันนี้ยายต้องทำขนมเ…,869165447337320448,Lai kuanlin is mine,MLLKLYSH
957317943037177856,Sat Jan 27 18:22:38 +0000 2018,RT @slumped937: DO YA SELF A FAVOR AND GO PLAY LIVE FROM NO WHERE ON THIS BEAUTIFUL MORNING  https://t.co/F6aGAqgbOi,415271563,based,cloutddy
957314620376657920,Sat Jan 27 18:09:26 +0000 2018,"RT @Investman2017: Join the social networks of the hawala project to receive the newest news first.
Website:https://t.co/pLSTS8TX8r
Bitcoin…",956601282994860033,عبد عليان,hfkdpgvcnlz473
957319322514444288,Sat Jan 27 18:28:07 +0000 2018,🎼🎧🎤 https://t.co/pozDfasQVR,3299740254,ʀᴀɴᴅʏ ᴄᴜʟᴘᴇᴘᴘᴇʀ,R_culpepper_
957320731003707392,Sat Jan 27 18:33:43 +0000 2018,RT @Marcodevin123: Download this app. I can clear the unfollowers from this ANDROİD app .176 https://t.co/gGUHAw9GO0,1700918694,eleven twentysix,eleventwenty6
957318499491287040,Sat Jan 27 18:24:51 +0000 2018,"Facebook is acting against the public good, and it's time for people to build alternatives, @EthanZ argues. https://t.co/h7b6enrCb9",17711699,kalli,kallirroi
957317341401907200,Sat Jan 27 18:20:14 +0000 2018,"RT @oweera: คุณหมอนางฟ้า กับอบจ.ใจดี เปลี่ยนชีวิตประชาชนคนหนึ่ง ให้ได้มีวันดีๆ ใช้ชีวิตได้ดีขึ้น  #โรงพยาบาลบัวใหญ่ #อบจโคราช 
https://t.co…",1677232712,:NEXT:,AIZaiamsawat
957316541460111360,Sat Jan 27 18:17:04 +0000 2018,RT @zxxchh: do u know how jealous I am of those ppl who can stick to regular exercise n eating healthy day in day out lmaoo ill eat an appl…,626440551,Holly Golightly🏳️‍🌈,LexLove__
957314587266895872,Sat Jan 27 18:09:18 +0000 2018,RT @ajouteau: @EmmanuelMacron. Leboncoin a payé 35 millions d'IS l'année dernière et va investir au moins 20 millions d'euros de plus par a…,331206842,Denis Liotta ✪,DenisLiotta
957318241696845824,Sat Jan 27 18:23:49 +0000 2018,Apple Shares First Series of HomePod Ads https://t.co/DgimkNOZui,3606420858,ricohjeremy,ricohjeremy
957321739888979968,Sat Jan 27 18:37:43 +0000 2018,@surface was excited to try the #surfacebook2 Looks great until you try to use it. 2 days on the phone with support… https://t.co/XqAEz8dXWu,41771321,mrjoshuaco,mrjoshuaco
957316196566790147,Sat Jan 27 18:15:41 +0000 2018,"Sign up for Robinhood to invest in Bitcoin and stocks, and we'll both get a free stock like Apple, Ford, or Sprint! https://t.co/DRtxRCK9Q3",484491155,Alex Chebanenko,AlexChebanenko1
957320734317121541,Sat Jan 27 18:33:43 +0000 2018,"RT @deltanmd: #Retrospectiva2017 - Daniele Schatz, moradora de Campo Largo, pediu que um Deputado do Paraná devolva mais de 80 mil reais ga…",296529635,O Contador,torcedordoceara
957318038994464770,Sat Jan 27 18:23:01 +0000 2018,RT @MikeSchiemer: 4 Key SEO Tips To Utilize https://t.co/OrQt9szIy2 / #CPC #SEO #Google #SEM #SearchEngine #DigitalMarketing https://t.co/8…,707950644217430016,Rhode To Greatness,Rhode2Greatness
957315287434584064,Sat Jan 27 18:12:05 +0000 2018,"#nowplaying SWV - Fine Time, Just For You...Are you listening? :https://t.co/YGBrXkQrdv #NubianQueens #NubianKings",1951018694,WDRS FM,WDRSFM
957317076795973633,Sat Jan 27 18:19:11 +0000 2018,RT @loonatheworld: “앞으로 보여 드릴 저희의 모습 많이 기대 해 주세요😘” #이브 와 #츄 의 진심을 가득 담은 메세지를 확인하세요▶️https://t.co/JUvojtCeug #이달의소녀 #LOONA #Yves #Chuu https…,3115994075,Melissa ILY :D,JIMINMOTEL
957315753606287361,Sat Jan 27 18:13:56 +0000 2018,"RT @Worldnotes1d_: Sabías que... Just Hold On, Back to You y Miss You, son las 3 canciones más escuchadas de Louis en Apple Music. 🌹 #Louis…",3695843478,Xochitl Cam.,xochitl_cambero
957314295657848832,Sat Jan 27 18:08:08 +0000 2018,"RT @DalPraaa: A nova versão da música #Joanne já está disponível! Escute:

👒 YouTube - https://t.co/M8e2hzWGpH
👒 Spotify - https://t.co/ehA…",626604414,crente fofoqueira,Phael__Maitam
957317593593008130,Sat Jan 27 18:21:15 +0000 2018,"Was für ein bedauerlicher, einmaliger und sicherlich nie wieder vorkommender Zufall. #Facebook https://t.co/FPG91qICcZ",49579575,Linuzifer,Linuzifer
957316547307065347,Sat Jan 27 18:17:05 +0000 2018,"Google Bulletin: Hyperlocal news, Nextdoor competitor or both? https://t.co/ZoqwUp4G3Y",750653603933777921,Joseph Cevallos,josephacevallos
957314526080217088,Sat Jan 27 18:09:03 +0000 2018,"RT @Minimindong: PRE 🌈 พัดใส องซองอู
💓 Set ละ 120 บาท
💓 2 set    199 บาท
💜 แถม #โพลาลอยด์
💖 นัดรับ เกษตร/เซนแจ้ง/สยาม
⚠️ปิดรับ 25/2/61
📌htt…",2766164256,🐊🍑✨,seven7_one1_
957318179864367106,Sat Jan 27 18:23:34 +0000 2018,"If you’re in the Port Washington, WI area tonight, stop at The Patio and support the Benefit for Gary Belzer, a PW… https://t.co/dhaO5PYFri",858412021913710592,Lovino Sangria,Lovino_Sangria
957314787398086656,Sat Jan 27 18:10:06 +0000 2018,RT @zxxchh: do u know how jealous I am of those ppl who can stick to regular exercise n eating healthy day in day out lmaoo ill eat an appl…,2274515778,Uday,ThatGuyUday
957318073500934146,Sat Jan 27 18:23:09 +0000 2018,Facebook permitirá que le des propinas a los gamers que emiten streams en vivo https://t.co/tVr4tPvwZN https://t.co/fxhjxQipjH,144732016,Shaq Castillo,ShaqCastillo
957319313987338241,Sat Jan 27 18:28:05 +0000 2018,"RT @Son_Chicas_: #Son_chicas_

Mirá esta ropa en nuestra página: https://t.co/IDfrZsaJ30 https://t.co/7iRwO3jbPI",591125320,Frases de Chicas,chikuela123
957321387529637888,Sat Jan 27 18:36:19 +0000 2018,"RT @ianbremmer: Talk about good timing. 

On today's episode of #GZEROWorld I'm talking with @maggieNYT, who published a bombshell scoop la…",789845232,Madrynha2018,madrynha2012
957320740868472832,Sat Jan 27 18:33:45 +0000 2018,https://t.co/GZiCf7x0SF https://t.co/GZiCf7x0SF,1170659856,Dustin Ridley,dustinridley
957316987889291264,Sat Jan 27 18:18:50 +0000 2018,"RT @AppleMusic: .@MIGOS + A N I M O J I
Listen to #CultureII now on Apple Music.
https://t.co/LBfSUc4RIS https://t.co/2xnjtc4tQs",1137898238,Christian Salinas,ayoitstinyc
957318015124688896,Sat Jan 27 18:22:55 +0000 2018,I am currently going live at : https://t.co/qGIz20ycW7,18771406,PeakPhysiqueNY,PeakPhysique
957321325743403008,Sat Jan 27 18:36:04 +0000 2018,"RT @btequilalemon: Lagot ka Apple Stars of the Day Kuya mong tristan bukas haahahhaa

MAYWARDHK TicketsOutSOON",928326657513082887,@LHYN_MWPHrebels,lynMWPHrebeladi
957319577465102336,Sat Jan 27 18:29:08 +0000 2018,"RT @GirlMopar: @Im_Ms_B_Haven_ @mrandybeck @FenixDean @axios @markhoppus @realDonaldTrump Oh my, how soon they forget! @Im_Ms_B_Haven_ huh?…",331307615,m. basso,moba3030
957314444735991809,Sat Jan 27 18:08:44 +0000 2018,RT @kurteichenwald: Please ignore people who got their “medical degrees” from the Univerity of Google. All medications have side effects. T…,43995875,Old Timer,bencar123
957321618098855936,Sat Jan 27 18:37:14 +0000 2018,"RT @timeto_jd: 150128 가온차트 #첸 #CHEN #종대
https://t.co/ZESWCfyvZ9
#TwitterBestFandom  #TeamEXO  #iHeartAwards #BestFanArmy #EXOL @weareoneEXO…",3237156572,AnGel Tong,angeltxy1203
957317132664168450,Sat Jan 27 18:19:25 +0000 2018,New on Ebay Microsoft Xbox One X 1TB Black Console 4K HDR  CYV-00001 https://t.co/2gZiW7xZrt https://t.co/DpWMIc03f1,2165724608,Xbox one USA,USXboxone
957318171320573952,Sat Jan 27 18:23:32 +0000 2018,"IOST Twitter Airdrop #2
#airdrop #live #free #blockchain #btc #xrp #eth #crypto #IOST #airdropalert   
https://t.co/sv6XKUrz5A",923566592931319808,Tolu serah,SerahTolu
957317861311172612,Sat Jan 27 18:22:18 +0000 2018,iPad Air Rentals - The Thinnest And Lightest Apple Tablets To Date! https://t.co/wNFc7EtEei #events #tech #aple #business,978611612,Tablet News,TabletToday
957316585701588992,Sat Jan 27 18:17:14 +0000 2018,Apple Shares First Series of HomePod Ads https://t.co/KNx1fx5xg4 https://t.co/OhhkmghN43,93648768,Mario Leal,MarioALeal
957319123834474496,Sat Jan 27 18:27:19 +0000 2018,"RT @YESforYezidis: Follow Y.E.S on our newly made facebook page complete now with donate button! #AsYouLike
https://t.co/7OYdgJuT6i",1239514435,sheldon brenowitz,BrenowitzS
957316713367957505,Sat Jan 27 18:17:45 +0000 2018,"@_BarbaraBlade En el triángulo, queda enseguida de esa tienda de apple.",1594990285,William David G.,WDGiraldo
957314821472641024,Sat Jan 27 18:10:14 +0000 2018,Download/Stream Manny Love New Single 'Baddie' Now On Apple Music: https://t.co/rupwkngwmt,3136040437,www.hiphoponthewire.com,HHOTWMixtapes
957321096025575424,Sat Jan 27 18:35:10 +0000 2018,"RT @AppleMusic: .@MIGOS + A N I M O J I
Listen to #CultureII now on Apple Music.
https://t.co/LBfSUc4RIS https://t.co/2xnjtc4tQs",3424829019,kenz🌙🌷🌞,mackenzieem33
957320325825310720,Sat Jan 27 18:32:06 +0000 2018,RT @LadyLiberty411: “The Memo Is Nothing”: The G.O.P.’s War on the F.B.I. Is Conspiracy Theater - Vanity Fair #NunesFakeMemo  https://t.co/…,4390015513,NameUnknown,MillerScott4
957320053296390144,Sat Jan 27 18:31:01 +0000 2018,"RT @_GulayPinarbasi: FACEBOOK CANLI YAYINLARI GÜN İÇİNDE BU LİNKTEN TAKİP EDEBİLİRSİNİZ 

https://t.co/P8GMMG49u2 https://t.co/3LGbcNPfl4",837992092026691584,Asude Eledağ,Asude_Eledag
957315039337234432,Sat Jan 27 18:11:06 +0000 2018,"RT @adelladellaide: Mau sharing (((featuring))) yang bikin kulit wajah haluuuuuuuus bangeeeeet. Tapi karena lagi di luar, jadi pic via goog…",365257317,Deo Septy Adreany,deosepty
957315312466219008,Sat Jan 27 18:12:11 +0000 2018,https://t.co/jip02yM8oI https://t.co/8V664NXgjo,3684727583,sTop,VampetteChanel
957314559785816064,Sat Jan 27 18:09:11 +0000 2018,Chrome OS krijgt binnenkort splitscreen-modus met Androidapps - Androidworld https://t.co/7ImKw73yTt #google,187057202,Don Google,DonGoogle
957318225703845888,Sat Jan 27 18:23:45 +0000 2018,Who at Apple Music is typing the lyrics? I’m cracking up at the accuracy https://t.co/LDrSWzUDj5,183114134,Cocoa Butter Kisses,bri_nananaaaa
957317719602339840,Sat Jan 27 18:21:45 +0000 2018,"RT @psimonmyway: Facebook tells us when to be angry, happy, sad, surprised, etc. It controls our emotions. We are in the Zuckerberg’s biodo…",113017357,nazkie zeuner,nazkie23
957318444923412480,Sat Jan 27 18:24:38 +0000 2018,RT @hamiltonjordan5: Facebook man 😂😂😂😂😂 https://t.co/7vsYQwfqoU,307897004,yasmin,cactusqueen99
957320048393285632,Sat Jan 27 18:31:00 +0000 2018,@Nanzi_11 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,3309375033,Apple Support,AppleSupport
957318133726969856,Sat Jan 27 18:23:23 +0000 2018,"RT @1stAmendAlive: ‼️Twitter Friends‼️

DID YOU KNOW❓
John Solomon @jsolomonReports was SILENCED by dirty, rotten @washingtonpost &amp; @thehil…",1368344490,Sephora FyerByrde,SephoraFyreByrd
957317653110181888,Sat Jan 27 18:21:29 +0000 2018,RT @klout: How @facebook's Latest Changes Impact #Influencers And The Future Of Social Media #Marketing | @Forbes  https://t.co/YjF1KWjvNr…,22224852,Magnator ✴,Magnator
957321628471431178,Sat Jan 27 18:37:17 +0000 2018,Lad mig fortælle en lille hemmelighed: ingen tvinger jer til at bruge facebook 😱 så stop det klynkeri #dkpol… https://t.co/IvdxvuDFqw,937802148238254084,80 procent,80Procent
957317752275992578,Sat Jan 27 18:21:52 +0000 2018,RT @SollyHlaka: Who bites an Apple and puts it back in the fridge? https://t.co/0DUL8JMtja,426747151,Keeelss,_Keeelss
957314032058425347,Sat Jan 27 18:07:05 +0000 2018,"RT @zllktlr: BALIKESİR // AYVACIKTAN 39 ÇOCUK KISIRLAŞTIRILMAK İÇİN İVRİNDİ' YE GETİRİLDİ...ŞİMDİ YUVALANMA ZAMANI...#YUVAARIYORUZ

🎈HADI A…",4844669247,🐾🐾,iambuseersoy
957314126333685761,Sat Jan 27 18:07:28 +0000 2018,"RT @LigoteoGamer: 📲 ~ LigoteoGamer

❤ 130.000 usuarios
✍ Tablones
🎯 Gente de cerca
💘 Flechazos
📷 Galería personal
🗣 Chats

📢 Descarga https…",3138205438,Harley Quinn Dice,ElHarleyQuinn
957321239550337024,Sat Jan 27 18:35:44 +0000 2018,RT @Hampstead_Mums: GIVEAWAY! Win a hamper worth £95 from @ButchandProv. Simply RT the this post. T&amp;C in our Facebook Notes. Ends 10th Febr…,3074898064,LinS,Donlinbar
957316976204017665,Sat Jan 27 18:18:47 +0000 2018,@skbld https://t.co/UL1oXFlqWU,246425167,iamibrahim 🇹🇷,iamibrahimnet
957321219107442688,Sat Jan 27 18:35:39 +0000 2018,"RT @RedTRaccoon: Russian Google declares Putin winner of 2018 election despite the election not taking place until March 18th

https://t.co…",4765944894,Pat Duncan,patsdunc
957317042645815296,Sat Jan 27 18:19:03 +0000 2018,This RSS feed URL is deprecated https://t.co/xipa4S21nq 2018-01-28 03:19:03,107646310,GoogleNews 科学技術,googlenews_tec
957316762516668417,Sat Jan 27 18:17:56 +0000 2018,マイクロソフト Windows7 Professional 64ビット 並行輸入品 https://t.co/2Kj7miklLT #Windows #Microsoft #amazon #ヤフオク #メルカリ,164886672,real-agent,Stinger_G_3
957318146280640518,Sat Jan 27 18:23:26 +0000 2018,😂😂😂😂😂 https://t.co/GS7TI1o3JB,1658609210,jaedon,ThatKidJaedon
957319993615564800,Sat Jan 27 18:30:47 +0000 2018,RT @luqmansharaf2: https://t.co/75Qoi5BLmS,881718154086408192,Invincible Yemen,YemenInvincible
957320816311652358,Sat Jan 27 18:34:03 +0000 2018,"RT @mmpadellan: How to watch this year's State of the Union address: DON'T.

Seriously, deny that ratings WHORE trumplethinskin.

Turn ur T…",4736392703,Citizen Kate,busse_kate
957315031670099970,Sat Jan 27 18:11:04 +0000 2018,"RT @CAPTAINSOUSA: #FEEDAMERICA ""FEED AMERICA"" #FEED #AMERICA @FEEDAMERICA
https://t.co/IPmCfLERQp https://t.co/I3h3f2RfwZ",2476214667,Kellie Gwozdz,keLLie__What
957314270794010624,Sat Jan 27 18:08:02 +0000 2018,[Overlake] Togetic (M) (IV: 68% - CP: 866) until 10:37:22AM at  Bridle Crest Trail https://t.co/zorbDRCobz https://t.co/MuzVqXUMjh,843427910685933568,Seattle Poké Alert,SEAPokemap
957318215197175809,Sat Jan 27 18:23:43 +0000 2018,"RT @davidicke: Not Even Orwell or Huxley Could Have Imagined 'Totalitarian' Threat Posed by Facebook and Google, Warns Soros (See good cop/…",148102149,Ralph Semple,Aristilus
957316058527993857,Sat Jan 27 18:15:09 +0000 2018,"Parents complaining that the youth are always on their phones. But all the comments on Facebook are from your parents
#parentsplease",814001540402937856,Boi Tokio,BoiTokio
957318291088789504,Sat Jan 27 18:24:01 +0000 2018,RT @RZturbo69: They spoke out against immigrants. So she unearthed their own immigrant ancestors - CNN https://t.co/BawoXbyeo3,825381228501094401,Juliana LeRoy,1Mamabear22
957318301541056512,Sat Jan 27 18:24:03 +0000 2018,Google é condenado a tirar do ar blog que ironizava Igreja Universal https://t.co/MMXWz0Y4aS,21334653,Consultor Jurídico,ConJur_Oficial
957314875826622465,Sat Jan 27 18:10:27 +0000 2018,"RT @Media_Diwaniya: #الاستاذ_المحقق_يزيل_الغموض
خطيب جمعة الديوانية: كثرة الذنوب سبب زوال الرحمة الإلهية والإصابة بالتكاسل والتثاقل

https:…",841331876476403712,رضا الذهبي,ZLxrxm
957320640012476417,Sat Jan 27 18:33:21 +0000 2018,@Slash https://t.co/7YMeseRlme,925229354673688576,Schäfer-Koch Tanja (Manana),schafer_koch
957315727161139200,Sat Jan 27 18:13:50 +0000 2018,"RT @blinkyjisoobbg: I cracked up when they sang “pen pineapple apple pen” lmao😂😂😂😂
 #jisoo #lisa #jennie #rosé #BlackPink #BLACKPINK_HOUSE…",2476863716,JICHUU IS BAE,4d7f18d188bf473
957316081068097536,Sat Jan 27 18:15:14 +0000 2018,"RT @Summer_Ash: This gif always makes me think of  my favorite description of Sherlock ever:
""He’s like a Google algorithm, if it were sexy…",168898353,Brian Richardson,siliconchef
957318052273672194,Sat Jan 27 18:23:04 +0000 2018,"RT @actualites_nrv: D. Lisnard se félicite de la décision du Préfet Leclerc de retirer au chantier de ""Sophipolis"", chemin de St-Bernard à…",905486311246766080,David,David66179343
957315871298412544,Sat Jan 27 18:14:24 +0000 2018,"お店のストリートビュー撮影格安セット価格19,800円〜 https://t.co/PAeYIYd0WM ◆お問い合わせ TSDgroup 03-3386-6204 https://t.co/Go7JIyUoBq 杉並区",143706038,新宿 中野 不動産 戸建 マンション,fuu_yoko
957318623793577984,Sat Jan 27 18:25:20 +0000 2018,"@OmarBaabde 5,Start up ps4 and log in your account.

OK if there is a blue circle next to the plofile image.

I app… https://t.co/8zTo8oepG9",829915362,CHIHIiii,Chihiro4439
957315294002851841,Sat Jan 27 18:12:06 +0000 2018,"Tax law has small businesses rethinking strategies - S-Corp LLC is not necessarily the best entity choice anymore,… https://t.co/6rerXG7OPl",904794868089851904,Patric,PatricMcCallum
957314781018578944,Sat Jan 27 18:10:04 +0000 2018,[Far Rockaway] Meganium (M) (IV: 75% - CP: 1053) until 01:39:17PM at 2-12 Beach 29th St https://t.co/COeE16yMco https://t.co/RvqZk9VUpb,782777086880559106,NYC Poké Alert,nycpokemap
957317824116133889,Sat Jan 27 18:22:10 +0000 2018,RT @ExponentialMed: Google Brain is working with top hospitals to predict health outcomes from medical data.  By @chrissyfarr @cnbc. #digit…,396039572,Kossy Onwughalu,Kossyb20
957318795663761408,Sat Jan 27 18:26:01 +0000 2018,[North Philadelphia] Snorlax (M) (IV: 55% - CP: 2057) until 01:53:33PM at 413 E Wyoming Ave https://t.co/vTCK19kRBm https://t.co/n6vEt83Ssb,777548523382288384,Philly Pokémon Alert,PhillyPokeMap
957316092212396034,Sat Jan 27 18:15:17 +0000 2018,"RT @oweera: คุณหมอนางฟ้า กับอบจ.ใจดี เปลี่ยนชีวิตประชาชนคนหนึ่ง ให้ได้มีวันดีๆ ใช้ชีวิตได้ดีขึ้น  #โรงพยาบาลบัวใหญ่ #อบจโคราช 
https://t.co…",2566668163,■■■,Gundaming_
957319338075344896,Sat Jan 27 18:28:10 +0000 2018,RT @JoeNBC: Trump’s attempts at obstruction of justice break new boundaries.  https://t.co/ZKsKvwae77,746985479992709120,English_Ethnic_EU #FBPE,EuEthnic
957316622393528322,Sat Jan 27 18:17:23 +0000 2018,https://t.co/8Vae93uLFZ,172034085,Snap ▶ melkygyn,MelkyFB
957319836576768000,Sat Jan 27 18:30:09 +0000 2018,"RT @CNN: This May 2016 protest in Houston, Texas, was organized by Russian trolls. The troll group promoted and organized two opposing even…",936264571,byrd1811,byrd1811
957320986017370112,Sat Jan 27 18:34:43 +0000 2018,RT @DukeOfZamunda: Nah Apple in their fuckin bag  https://t.co/qE99qtn2Yh,342866186,CHRI$,Chrisrod001
957319887701073920,Sat Jan 27 18:30:22 +0000 2018,"GraphGrails
With #GraphGrailsAI platform, by using Google Tensorflow and other tools, you can create and teach neur… https://t.co/ZgzNd1Zr2y",933737231730212864,Roman Galkin,_Alive29_
957315685989912576,Sat Jan 27 18:13:40 +0000 2018,RT @BrennenTaylor: @CrankThatFrank @jessiepaege @ColbyBrock Google it 🙊,39836676,Jesi Rain,LittleMisweirdo
957316913754914821,Sat Jan 27 18:18:32 +0000 2018,RT @kowit_ThaiPBS: “ยายสมปอง” ยาย”น้องมายด์” นร. รร.เรยีนาฯ จ.เชียงใหม่ ที่จมน้ำและกลายเป็นเจ้าหญิงนิทรานานกว่า 6 ปี ทุกวันนี้ยายต้องทำขนมเ…,925579865897627650,PJH&KWP ❤ 2M.,Jihoonp99s
957318421254881280,Sat Jan 27 18:24:32 +0000 2018,"RT @HardingBlock: MCDONALDS GOT 7 FOR 5❗️I REPEAT MCDONALDS GOT 7 FOR 5, for 5$ you can get a small fries, 2 sandwiches, a drink, apple pie…",219854735,DaLitZwhit,zwhit13
957320666331734016,Sat Jan 27 18:33:27 +0000 2018,"RT @amandalitman: This fall, CA voters will have a chance to recall the judge who sentenced Brock Turner to six months in jail for sexual a…",15383021,Athena Hollow,athenahollow
957318543632089088,Sat Jan 27 18:25:01 +0000 2018,RT @dpcpkb_cilacap: https://t.co/0zAqRGmyd4,1609873586,Ahmad Sunnari,ahmadsunnari
957320230711283712,Sat Jan 27 18:31:43 +0000 2018,RT @VirgilioCaballe: Conferencia de prensa en la que presentamos la iniciativa de reforma al Artículo 108 constitucional en materia de comb…,223716416,jorge victoriano,jorgevictoriano
957315165770301440,Sat Jan 27 18:11:36 +0000 2018,"RT @Mydearstar_JH: All you have to do is to write a short message to Jonghyun in the Google form bellow, we will hand write it on a post-it…",575366994,별🌹,Xing_Xiiu
957316227617165312,Sat Jan 27 18:15:49 +0000 2018,lvl 5 raid! Hatches at 12:15:14 (59m 24s). https://t.co/s0rHZZ8bPs,832767159566639104,PGANCODenverLodo,PGANCODenverLod
957320160226037760,Sat Jan 27 18:31:27 +0000 2018,Excellent article. Immigration is universal.  EVERY single person in the US is an immigrant or descended from immig… https://t.co/6vFAQNyrvI,4864892085,David McIntosh,CloudsDm
957316073061277697,Sat Jan 27 18:15:12 +0000 2018,"RT @BorisBorisenko5: Всеволод Дорошенко
Речники АТО : за добу зафіксовано лише один (!!!)обстріл.
Поранено одного військового
Влучно стріль…",2712284725,petja...,truskavets1
957319904193019904,Sat Jan 27 18:30:25 +0000 2018,Want to stay connected on Facebook? Like the page at https://t.co/Yu5IgztrGA,2927171343,Montez McCamish,Montez_McCamish
957315702674870272,Sat Jan 27 18:13:44 +0000 2018,https://t.co/htQ6qyZ5JT,2777036401,paul.,_mwillis2
957319766041034752,Sat Jan 27 18:29:53 +0000 2018,https://t.co/JVk2g15iUE,1072343664,onelly,____nellyy
957317687868243969,Sat Jan 27 18:21:37 +0000 2018,lvl 5 raid! Hatches at 11:21:33(59m 55s). https://t.co/XdMeimpxzr,888702481772957696,VicPokeMap-Raids,vic_map_raids
957314671303774208,Sat Jan 27 18:09:38 +0000 2018,"@itsybitsynatsy Facebook is like high school, twitter is like grad school. Less drama, more impact.",742203552366497792,Kalyani Kamat 🌈,Thebakonmaverik
957315626313375744,Sat Jan 27 18:13:26 +0000 2018,https://t.co/uivLDThbwB,6038602,Ricardo Zamora López,RicardoZamora
957317811746963461,Sat Jan 27 18:22:07 +0000 2018,Craig got my charger working again on my @Apple laptop by banging it on the counter 😂🙌 My hero! 💙🙏,3853484740,The Globe Diary,theglobediary
957314459885887493,Sat Jan 27 18:08:47 +0000 2018,@a_sambueza Ayude a que este video hilarante e informativo de John Oliver sobre Amway y otras estafas de MLM se vue… https://t.co/RtYt7jpGRi,1096745072,Scott Johnson,ScottTexJohnson
957317393432358912,Sat Jan 27 18:20:27 +0000 2018,RT @DephaseuR: Quand tu cliques plusieurs fois sur Google chrome parce que ça s’ouvre pas et qu’après toutes les pages s’ouvrent en même te…,1577425616,useless trash //J-117,mishxpad
957318848096563200,Sat Jan 27 18:26:14 +0000 2018,https://t.co/fWhniYp5Ga,363529382,Bradzkrieg 🇺🇸,TicklinIvory365
957321501702803456,Sat Jan 27 18:36:46 +0000 2018,I posted a new video to Facebook https://t.co/FgfFfwZsug,282709982,Nurten ÖZTÜRK DURSUN,JazzEllaM
957316155747663872,Sat Jan 27 18:15:32 +0000 2018,https://t.co/nDfLfAd5wv,58306219,schev,matschev
957319673103622144,Sat Jan 27 18:29:30 +0000 2018,"jasa bkin acc (google, yahoo, twitter, fb, ig, askfm, dll) 5k/2acc, pasang null 5k/3acc, testi?fav trusted lelang acc",3253414718,pimak,mississipim
957315816109715456,Sat Jan 27 18:14:11 +0000 2018,RT @kowit_ThaiPBS: “ยายสมปอง” ยาย”น้องมายด์” นร. รร.เรยีนาฯ จ.เชียงใหม่ ที่จมน้ำและกลายเป็นเจ้าหญิงนิทรานานกว่า 6 ปี ทุกวันนี้ยายต้องทำขนมเ…,918921483803488256,อาโป.,Pommmpommm
957314356831768582,Sat Jan 27 18:08:23 +0000 2018,RT @PamelaGeller: The URGENT Case for Anti-Trust Legislation against @Facebook and @Google https://t.co/7H8U9BezSY https://t.co/JiZBNWpykA,814477876951154688,Wave,mywave18
957321556484440064,Sat Jan 27 18:36:59 +0000 2018,RT @itwitsentapqrs: Randomly picked wallpaper. Ini adalah sebuah thread wallpaper untuk anda anda yang takde masa nak google wallpaper lawa…,552754875,Neni,nn_dyy
957319408015245312,Sat Jan 27 18:28:27 +0000 2018,"RT @KadimAlSahirORG: STARS ON BOARD (Valentine Cruise) / Feb 16-20
https://t.co/378n34VGqD https://t.co/RmSIJU5eny",565666429,أصيل.,a9eel_ki
957319619034865664,Sat Jan 27 18:29:17 +0000 2018,"RT @Chou_Chou0529: 170924 K-CON AUS

흔들렸지만ㅠㅠ 나올랑말랑하는 부리와 씹덕인 소매🐤💙💦

민트색이 찰떡인 지후니🍡🍡

https://t.co/TD8lVOSayC

#박지훈 #워너원 #jihoon #wannaone ht…",957317299295301633,for your angel,foryou9601
957315785705181184,Sat Jan 27 18:14:04 +0000 2018,RT @ABdeVilliers17: This article inspired me so much! Worth a read. https://t.co/7DIJt7Fs6g,220947793,Vetto,k_s_vetri
957318400488955904,Sat Jan 27 18:24:27 +0000 2018,https://t.co/yWvON536Gb https://t.co/Yk5oN2T1jE,110320048,Way Of The Wolf,TheWayofTheWolf
957321665381269506,Sat Jan 27 18:37:25 +0000 2018,"@OdooAcademy #Odoo #Training

#Saudi :lnfo@cvc-sa.com 
+966530786945
Register Link : https://t.co/3bd23mO7Rf… https://t.co/hNnrBgTxxP",822146575447232512,Crux,Crux_tech
957314497860976640,Sat Jan 27 18:08:56 +0000 2018,"RT @PalitsWind: 📽 FB LINE TV

เรื่องราวความรัก #นุชของเป๊ก จะดูกี่ครั้งก็ยังซึ้ง 🙆💓
ตามไป 👍💝 share📨 comment💬 ที่
👉https://t.co/hQIJCfpJwF…",883988498499293187,ชลิดา วิมลรัตน์,chalida_wimon
957318058413928448,Sat Jan 27 18:23:05 +0000 2018,"RT @lvoir: #ROM
Oggi pubblichiamo il percorso più trafficato del Lungotevere: da Parioli a Testaccio, passando per Castel Sant'angelo
https…",3136401771,Sherlock5Stelle,sherlock5stelle
957321770125725697,Sat Jan 27 18:37:50 +0000 2018,@itstimwhite Are you on Apple Music?,583648947,Flo Gibson,Andsoitbeginss
